Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_405,19,Male,85619,5,West,Widowed,0,Student,376,18,0
CUST_406,19,Male,63778,33,East,Single,4,Employed,518,9,0
CUST_407,42,Male,121059,27,East,Divorced,2,Unemployed,676,8,1
CUST_408,52,Female,138915,85,East,Divorced,2,Retired,483,19,0
CUST_409,41,Female,133128,84,North,Single,1,Student,330,16,0
CUST_410,24,Female,48135,92,West,Widowed,1,Student,454,15,1
CUST_411,45,Male,44355,24,East,Married,4,Retired,763,11,0
CUST_412,50,Male,145983,86,South,Divorced,4,Employed,465,7,0
CUST_413,42,Male,145679,63,South,Married,4,Employed,767,10,0
CUST_414,58,Male,117829,35,South,Widowed,2,Retired,453,3,0
CUST_415,68,Male,71052,48,North,Married,4,Employed,717,19,1
CUST_416,28,Female,52493,88,South,Widowed,3,Employed,300,16,0
CUST_417,29,Male,73651,80,North,Married,2,Unemployed,381,3,0
CUST_418,49,Male,105991,96,South,Single,1,Unemployed,731,8,1
CUST_419,41,Male,94748,71,South,Widowed,0,Unemployed,377,11,0
CUST_420,53,Female,69970,13,South,Divorced,4,Employed,441,5,0
CUST_421,39,Male,79302,99,South,Widowed,4,Student,563,6,1
CUST_422,51,Male,63856,49,North,Single,0,Student,398,5,1
CUST_423,35,Female,72201,49,West,Single,4,Student,727,0,0
CUST_424,65,Male,131226,72,South,Single,4,Employed,319,17,0
CUST_425,62,Female,98203,93,West,Widowed,1,Unemployed,344,16,0
CUST_426,56,Female,66865,28,West,Divorced,2,Employed,424,0,1
CUST_427,57,Female,74630,27,South,Divorced,2,Retired,527,3,1
CUST_428,24,Female,73261,90,South,Widowed,4,Student,463,18,0
CUST_429,67,Female,85566,74,East,Divorced,4,Unemployed,312,6,0
CUST_430,37,Male,117069,85,West,Widowed,0,Employed,655,14,0
CUST_431,31,Male,38956,69,West,Divorced,4,Unemployed,690,14,1
CUST_432,37,Male,147787,99,South,Divorced,3,Unemployed,821,2,0
CUST_433,22,Male,112566,91,South,Single,0,Employed,780,4,0
CUST_434,42,Female,39045,98,North,Divorced,1,Employed,596,16,0
CUST_435,19,Male,110808,68,South,Single,0,Employed,696,12,1
CUST_436,22,Female,33894,62,East,Single,4,Unemployed,635,13,0
CUST_437,46,Female,67115,97,West,Divorced,4,Student,407,16,0
CUST_438,20,Male,146977,22,East,Married,4,Student,530,10,0
CUST_439,23,Male,99130,11,West,Married,1,Retired,576,18,1
CUST_440,19,Female,20961,53,East,Single,1,Employed,825,17,0
CUST_441,51,Female,122708,48,South,Single,3,Unemployed,661,7,1
CUST_442,63,Male,23070,26,East,Widowed,1,Employed,367,18,0
CUST_443,48,Female,88390,95,East,Married,3,Student,707,7,1
CUST_444,67,Male,121606,69,West,Married,1,Unemployed,633,3,0
CUST_445,46,Female,142675,97,North,Single,3,Employed,810,17,0
CUST_446,36,Female,26862,94,East,Single,1,Student,483,17,1
CUST_447,54,Female,133358,58,East,Single,4,Retired,366,17,0
CUST_448,40,Female,53309,41,South,Widowed,4,Retired,351,12,0
CUST_449,45,Female,40079,55,North,Married,0,Unemployed,553,12,1
CUST_450,39,Male,106331,96,West,Single,0,Unemployed,471,19,1
CUST_451,54,Female,98137,74,North,Widowed,1,Student,834,1,1
CUST_452,66,Female,144257,48,East,Married,4,Unemployed,618,11,0
CUST_453,62,Male,110067,93,East,Divorced,1,Employed,645,16,0
CUST_454,45,Male,36763,41,South,Single,0,Unemployed,665,3,0
CUST_455,46,Female,107589,74,North,Married,3,Unemployed,580,18,1
CUST_456,32,Male,42623,73,North,Married,3,Unemployed,661,16,0
CUST_457,39,Male,143524,29,South,Divorced,3,Employed,360,14,1
CUST_458,67,Female,115143,54,South,Widowed,3,Employed,404,18,0
CUST_459,63,Male,44815,42,East,Married,3,Employed,488,7,1
CUST_460,42,Male,128328,85,South,Divorced,0,Student,509,19,0
CUST_461,64,Female,33469,66,North,Widowed,2,Student,530,4,0
CUST_462,20,Male,63248,66,South,Single,1,Retired,348,1,0
CUST_463,35,Male,46602,8,North,Divorced,1,Employed,575,0,1
CUST_464,59,Male,95463,33,North,Divorced,0,Employed,576,0,1
CUST_465,69,Male,82245,57,North,Widowed,2,Unemployed,598,17,0
CUST_466,64,Female,32022,40,East,Single,3,Student,335,10,1
CUST_467,30,Female,42155,51,East,Married,2,Retired,401,3,1
CUST_468,50,Female,80075,28,South,Single,2,Student,769,4,1
CUST_469,52,Female,110756,15,North,Married,1,Retired,743,15,0
CUST_470,48,Male,115276,34,East,Widowed,0,Student,511,2,0
CUST_471,50,Female,139418,43,East,Divorced,4,Student,838,8,0
CUST_472,35,Female,60879,44,East,Single,0,Student,615,7,0
CUST_473,59,Male,126112,19,North,Widowed,2,Student,634,18,1
CUST_474,43,Male,92574,90,East,Widowed,1,Student,633,4,0
CUST_475,26,Male,102435,5,South,Divorced,1,Unemployed,707,17,1
CUST_476,19,Female,147926,50,West,Widowed,0,Employed,518,15,0
CUST_477,47,Male,48928,88,East,Divorced,3,Employed,815,5,0
CUST_478,35,Male,46348,37,West,Widowed,0,Employed,386,15,0
CUST_479,36,Male,50446,5,West,Divorced,2,Unemployed,787,11,0
CUST_480,18,Female,28449,85,South,Married,3,Unemployed,717,16,0
CUST_481,19,Female,32109,66,East,Divorced,1,Student,350,12,1
CUST_482,61,Male,55556,62,West,Widowed,1,Unemployed,482,19,1
CUST_483,42,Male,35959,90,East,Divorced,4,Unemployed,526,18,1
CUST_484,26,Female,119726,25,East,Widowed,4,Student,743,11,1
CUST_485,63,Male,128359,94,South,Married,4,Employed,376,3,0
CUST_486,21,Female,140467,64,North,Married,2,Unemployed,838,10,1
CUST_487,30,Male,100745,1,East,Widowed,0,Retired,486,16,0
CUST_488,68,Female,62584,2,North,Married,0,Student,788,17,0
CUST_489,53,Male,124921,20,South,Single,0,Employed,701,7,0
CUST_490,67,Male,134328,26,West,Divorced,2,Student,350,13,0
CUST_491,23,Male,107974,7,West,Single,3,Employed,379,12,1
CUST_492,62,Male,125595,10,North,Divorced,0,Student,705,5,0
CUST_493,66,Male,107210,63,North,Divorced,4,Retired,633,2,0
CUST_494,39,Female,91778,11,South,Widowed,2,Student,706,0,0
CUST_495,49,Male,53444,10,North,Divorced,2,Unemployed,363,4,1
CUST_496,23,Male,27446,8,West,Single,1,Unemployed,490,4,0
CUST_497,20,Female,109868,94,South,Married,3,Retired,497,8,0
CUST_498,67,Male,27948,16,West,Divorced,2,Retired,371,6,0
CUST_499,18,Male,82510,82,East,Widowed,2,Retired,533,14,1
CUST_500,46,Female,136877,53,West,Married,3,Unemployed,838,12,0
CUST_501,28,Male,57049,11,East,Widowed,2,Retired,580,14,1
CUST_502,65,Male,102965,30,West,Divorced,4,Employed,673,15,0
CUST_503,24,Male,130896,91,South,Divorced,4,Unemployed,419,9,0
CUST_504,53,Male,28046,51,South,Divorced,2,Employed,749,18,0
CUST_505,23,Male,36725,35,East,Married,4,Retired,551,11,0
CUST_506,65,Male,39651,9,East,Widowed,0,Employed,436,16,0
CUST_507,52,Male,55836,76,East,Single,2,Student,787,11,0
CUST_508,47,Female,72480,50,East,Married,0,Student,327,1,0
CUST_509,22,Female,103691,11,East,Single,4,Employed,633,9,0
CUST_510,61,Male,140762,26,South,Divorced,3,Employed,742,5,0
CUST_511,63,Male,76785,72,West,Single,4,Employed,613,3,0
CUST_512,39,Male,39538,43,West,Widowed,4,Retired,321,15,0
CUST_513,19,Male,87635,90,North,Widowed,2,Employed,806,3,1
CUST_514,64,Female,79006,49,South,Divorced,2,Student,427,10,0
CUST_515,47,Female,38177,85,North,Divorced,2,Retired,711,18,1
CUST_516,31,Female,67894,39,West,Widowed,2,Retired,699,18,1
CUST_517,29,Male,136410,58,South,Married,3,Unemployed,785,6,0
CUST_518,20,Male,142397,64,East,Single,0,Retired,731,15,0
CUST_519,37,Female,90590,13,West,Married,2,Retired,350,3,0
CUST_520,32,Male,49810,47,North,Divorced,0,Student,348,6,0
CUST_521,65,Male,66301,38,East,Married,2,Student,419,16,0
CUST_522,64,Male,75969,62,North,Divorced,1,Retired,659,18,1
CUST_523,47,Male,40320,55,East,Widowed,3,Student,469,19,0
CUST_524,26,Male,118514,29,West,Widowed,4,Retired,819,12,0
CUST_525,25,Male,149238,74,East,Widowed,1,Retired,728,16,0
CUST_526,37,Female,143561,28,East,Widowed,4,Student,438,2,0
CUST_527,52,Female,117276,16,East,Widowed,1,Unemployed,389,1,0
CUST_528,38,Male,140114,74,North,Married,1,Employed,382,8,1
CUST_529,59,Female,148516,39,North,Married,3,Employed,577,1,1
CUST_530,57,Female,74861,62,West,Widowed,3,Employed,546,12,1
CUST_531,41,Male,149618,80,South,Widowed,4,Student,380,15,1
CUST_532,65,Male,103489,34,South,Single,1,Employed,769,5,0
CUST_533,23,Male,116598,48,West,Widowed,3,Unemployed,635,9,0
CUST_534,67,Female,55092,61,West,Married,1,Employed,493,11,0
CUST_535,36,Male,112374,11,East,Widowed,1,Retired,464,14,1
CUST_536,49,Female,36924,91,South,Married,0,Employed,303,14,1
CUST_537,27,Male,95495,40,East,Widowed,0,Student,800,19,0
CUST_538,31,Male,109833,87,North,Divorced,4,Retired,474,3,0
CUST_539,64,Female,67600,72,East,Divorced,1,Student,694,17,0
CUST_540,27,Male,108506,57,South,Divorced,2,Employed,669,1,0
CUST_541,54,Male,102600,11,South,Married,3,Unemployed,686,14,0
CUST_542,31,Male,56859,10,North,Single,2,Retired,688,2,0
CUST_543,39,Female,80823,90,South,Single,3,Unemployed,590,12,0
CUST_544,54,Female,47155,53,East,Widowed,3,Student,800,7,0
CUST_545,37,Male,60020,59,East,Divorced,2,Retired,475,11,0
CUST_546,58,Male,106260,54,South,Married,4,Employed,771,12,0
CUST_547,27,Male,105795,41,North,Widowed,3,Student,787,17,1
CUST_548,68,Male,83303,66,South,Single,4,Student,704,18,0
CUST_549,59,Male,137910,8,North,Divorced,0,Retired,647,2,0
CUST_550,69,Female,146872,91,East,Divorced,0,Retired,726,19,0
CUST_551,40,Female,59935,87,South,Single,3,Employed,827,15,0
CUST_552,41,Female,121347,54,South,Divorced,2,Retired,803,11,0
CUST_553,58,Male,54400,16,East,Single,0,Retired,530,7,0
CUST_554,58,Female,62157,15,North,Single,1,Student,644,3,0
CUST_555,32,Male,44870,54,South,Single,4,Employed,660,16,0
CUST_556,57,Female,107600,88,West,Single,4,Unemployed,409,0,0
CUST_557,66,Male,109228,13,West,Married,0,Retired,765,6,0
CUST_558,46,Male,100496,38,West,Single,2,Student,529,8,0
CUST_559,61,Male,32335,88,North,Married,0,Retired,442,6,1
CUST_560,54,Male,71476,90,West,Widowed,4,Student,589,16,0
CUST_561,51,Female,78196,28,North,Widowed,4,Unemployed,584,5,0
CUST_562,38,Female,97774,48,East,Single,4,Retired,637,16,0
CUST_563,23,Female,111381,22,North,Divorced,4,Retired,464,4,1
CUST_564,46,Male,46951,58,East,Married,4,Retired,551,16,0
CUST_565,63,Male,111170,59,South,Widowed,1,Unemployed,312,18,0
CUST_566,49,Male,94555,42,South,Single,2,Student,793,17,0
CUST_567,56,Male,60435,4,North,Married,1,Retired,693,15,1
CUST_568,60,Female,139315,10,East,Single,0,Student,572,18,1
CUST_569,38,Male,51699,13,West,Widowed,1,Student,591,10,0
CUST_570,66,Female,31272,96,West,Single,3,Student,421,13,0
CUST_571,59,Female,67956,40,West,Single,2,Retired,432,16,0
CUST_572,44,Male,34602,20,North,Divorced,2,Unemployed,576,11,0
CUST_573,63,Male,77706,74,West,Divorced,1,Student,830,19,0
CUST_574,51,Female,111125,3,West,Widowed,0,Employed,787,19,0
CUST_575,41,Female,94900,50,West,Married,2,Retired,609,5,0
CUST_576,28,Female,67141,42,West,Married,1,Retired,466,15,0
CUST_577,42,Male,92145,39,North,Widowed,2,Unemployed,571,16,1
CUST_578,57,Female,123771,95,West,Married,2,Student,417,4,1
CUST_579,23,Male,66936,41,North,Widowed,3,Student,717,18,0
CUST_580,36,Female,36824,89,East,Single,0,Employed,707,1,0
CUST_581,48,Female,100226,77,West,Widowed,0,Employed,653,1,1
CUST_582,51,Female,31976,50,South,Divorced,4,Student,510,1,1
CUST_583,25,Male,98610,74,South,Widowed,4,Student,713,11,0
CUST_584,47,Female,79900,72,South,Widowed,0,Unemployed,436,0,0
CUST_585,60,Male,25413,59,North,Divorced,2,Unemployed,768,19,0
CUST_586,33,Male,147724,77,East,Married,1,Employed,438,17,0
CUST_587,38,Male,125706,35,South,Widowed,2,Employed,516,15,0
CUST_588,20,Female,94865,23,South,Married,1,Retired,432,14,0
CUST_589,29,Male,75699,46,North,Married,4,Unemployed,311,11,0
CUST_590,27,Female,52040,98,West,Divorced,1,Student,573,5,0
CUST_591,56,Female,112694,90,West,Widowed,2,Retired,317,9,1
CUST_592,21,Male,87793,31,East,Widowed,3,Employed,369,15,0
CUST_593,39,Male,117412,30,North,Married,0,Retired,790,9,0
CUST_594,69,Female,37225,77,North,Widowed,4,Retired,586,9,1
CUST_595,37,Male,113753,24,South,Married,0,Student,838,3,1
CUST_596,24,Male,83700,45,East,Single,3,Employed,810,14,0
CUST_597,42,Female,75980,90,North,Widowed,4,Student,537,9,0
CUST_598,52,Female,112544,92,East,Married,0,Retired,503,14,1
CUST_599,18,Female,25202,82,East,Divorced,3,Unemployed,606,2,1
CUST_600,19,Male,105731,78,West,Married,3,Employed,666,9,0
CUST_601,56,Male,105424,40,North,Widowed,1,Student,795,10,0
CUST_602,33,Male,96171,12,East,Widowed,3,Retired,385,5,0
CUST_603,33,Male,65586,41,North,Widowed,3,Retired,820,1,0
CUST_604,44,Female,102290,83,South,Divorced,0,Employed,422,18,0
CUST_605,61,Female,65556,58,West,Single,4,Unemployed,619,18,1
CUST_606,26,Female,101841,56,South,Widowed,1,Unemployed,674,17,0
CUST_607,42,Female,51876,65,West,Divorced,3,Employed,738,18,0
CUST_608,54,Male,145380,40,East,Divorced,2,Retired,308,11,0
CUST_609,66,Female,65625,20,East,Divorced,3,Unemployed,537,5,1
CUST_610,29,Female,55048,91,East,Single,1,Student,651,14,1
CUST_611,65,Female,105311,22,North,Married,3,Student,540,8,0
CUST_612,25,Female,73882,6,West,Widowed,2,Student,443,1,0
CUST_613,57,Male,72789,27,North,Widowed,0,Student,715,4,0
CUST_614,54,Male,97819,56,West,Widowed,1,Retired,364,2,0
CUST_615,27,Female,127062,14,East,Single,4,Student,440,4,0
CUST_616,42,Female,134624,59,North,Widowed,0,Student,331,19,1
CUST_617,68,Male,71877,69,South,Widowed,4,Retired,824,11,0
CUST_618,33,Female,64373,44,West,Widowed,1,Unemployed,325,10,0
CUST_619,26,Male,115496,15,East,Married,0,Employed,760,14,0
CUST_620,61,Female,104327,74,East,Widowed,2,Retired,497,14,1
CUST_621,60,Male,97626,18,North,Widowed,3,Student,584,7,0
CUST_622,56,Male,76694,17,North,Married,2,Employed,368,10,1
CUST_623,22,Male,55520,74,South,Widowed,4,Student,682,10,0
CUST_624,57,Female,126756,5,North,Divorced,3,Unemployed,732,11,0
CUST_625,28,Female,114348,48,East,Divorced,1,Unemployed,742,19,0
CUST_626,18,Male,53855,97,East,Married,1,Employed,752,19,0
CUST_627,63,Female,45633,98,East,Widowed,4,Student,383,7,1
CUST_628,60,Male,46381,95,West,Married,3,Retired,708,14,1
CUST_629,28,Male,116247,44,East,Divorced,2,Employed,673,2,0
CUST_630,49,Male,101359,45,West,Single,1,Unemployed,687,10,1
CUST_631,20,Female,108790,19,East,Divorced,4,Unemployed,532,11,1
CUST_632,27,Male,43679,48,East,Single,0,Employed,683,6,0
CUST_633,51,Female,29467,95,East,Widowed,1,Student,803,4,0
CUST_634,66,Female,38771,58,East,Divorced,2,Retired,393,7,1
CUST_635,20,Male,117552,47,East,Widowed,1,Unemployed,772,1,1
CUST_636,55,Male,149274,60,South,Widowed,2,Retired,515,0,1
CUST_637,62,Male,44142,29,East,Married,4,Unemployed,604,1,0
CUST_638,69,Male,96472,77,North,Married,3,Unemployed,741,9,1
CUST_639,52,Male,83582,42,North,Married,1,Unemployed,345,10,0
CUST_640,34,Male,46038,93,South,Divorced,2,Student,596,19,0
CUST_641,68,Male,120478,3,South,Divorced,3,Unemployed,585,10,0
CUST_642,39,Male,44322,86,West,Widowed,4,Student,603,15,0
CUST_643,57,Male,139297,12,East,Widowed,4,Retired,801,18,0
CUST_644,68,Male,46352,91,East,Single,0,Student,337,6,0
CUST_645,54,Male,87654,62,South,Single,4,Student,420,4,0
CUST_646,31,Male,124459,26,South,Divorced,1,Retired,814,8,0
CUST_647,39,Female,68781,99,West,Widowed,0,Employed,608,18,0
CUST_648,61,Female,45309,33,South,Single,0,Employed,844,10,0
CUST_649,20,Female,125492,54,West,Married,2,Student,563,16,1
CUST_650,56,Male,128073,61,West,Divorced,0,Employed,328,19,0
CUST_651,38,Female,143588,31,West,Married,1,Unemployed,595,11,0
CUST_652,57,Female,41185,12,North,Married,3,Retired,403,11,0
CUST_653,52,Male,133280,69,West,Divorced,0,Retired,538,10,0
CUST_654,22,Male,97828,42,East,Widowed,1,Employed,367,4,1
CUST_655,27,Male,122634,53,East,Widowed,0,Retired,470,4,1
CUST_656,58,Female,77253,57,East,Married,1,Retired,623,1,1
CUST_657,40,Female,21041,37,South,Single,0,Employed,691,4,0
CUST_658,30,Female,82920,79,North,Single,3,Retired,745,1,1
CUST_659,43,Male,83494,72,South,Married,0,Employed,608,17,0
CUST_660,20,Male,137213,70,North,Divorced,0,Retired,437,5,0
CUST_661,51,Female,120665,27,West,Married,2,Employed,641,19,0
CUST_662,50,Male,100465,75,East,Widowed,1,Student,436,9,1
CUST_663,27,Female,32111,31,West,Widowed,4,Employed,513,18,0
CUST_664,31,Female,131991,10,North,Divorced,3,Retired,822,11,0
CUST_665,28,Male,59761,13,East,Married,0,Retired,687,15,1
CUST_666,32,Male,44290,41,East,Divorced,4,Employed,455,3,0
CUST_667,61,Male,41898,29,South,Divorced,1,Unemployed,392,4,0
CUST_668,45,Female,55714,58,East,Married,1,Student,501,18,0
CUST_669,63,Female,104024,53,East,Married,3,Retired,364,10,0
CUST_670,51,Female,131527,94,West,Divorced,3,Employed,614,6,0
CUST_671,32,Male,44519,85,East,Married,1,Student,327,14,0
CUST_672,55,Male,146223,2,North,Divorced,4,Unemployed,415,15,1
CUST_673,60,Male,144705,15,South,Divorced,0,Student,694,12,0
CUST_674,41,Female,116043,36,West,Divorced,1,Unemployed,312,3,0
CUST_675,20,Male,113890,46,East,Widowed,3,Student,691,6,0
CUST_676,68,Female,93738,90,North,Widowed,3,Student,409,7,1
CUST_677,41,Female,138470,35,West,Divorced,4,Employed,392,13,0
CUST_678,35,Female,146951,71,West,Widowed,1,Unemployed,766,10,0
CUST_679,27,Male,24247,47,West,Married,1,Unemployed,623,0,0
CUST_680,39,Female,20543,89,West,Married,3,Employed,641,19,0
CUST_681,33,Male,59748,65,East,Divorced,2,Unemployed,783,4,0
CUST_682,42,Male,100652,1,East,Widowed,2,Student,630,8,0
CUST_683,43,Female,99724,59,South,Divorced,2,Retired,834,3,0
CUST_684,60,Female,142161,64,East,Single,4,Retired,566,18,1
CUST_685,63,Male,117944,71,North,Widowed,0,Student,331,7,1
CUST_686,41,Female,134091,23,East,Single,4,Retired,747,10,1
CUST_687,23,Female,31205,4,South,Single,3,Retired,819,9,1
CUST_688,53,Female,62433,2,East,Married,2,Retired,380,6,0
CUST_689,48,Male,73430,76,South,Married,2,Retired,526,4,1
CUST_690,39,Male,84747,51,West,Married,4,Student,816,8,1
CUST_691,59,Female,44447,60,South,Married,1,Employed,628,16,0
CUST_692,36,Male,32135,88,West,Divorced,1,Student,715,2,0
CUST_693,63,Male,47514,68,East,Widowed,2,Retired,512,9,1
CUST_694,47,Female,120302,12,West,Married,4,Retired,713,16,0
CUST_695,48,Female,32445,97,East,Married,4,Employed,623,12,1
CUST_696,44,Female,94679,96,North,Widowed,2,Unemployed,305,0,0
CUST_697,46,Female,131648,99,South,Single,2,Unemployed,440,10,1
CUST_698,21,Female,95628,26,North,Single,3,Student,333,19,1
CUST_699,50,Female,128207,96,North,Married,4,Student,342,3,0
CUST_700,66,Female,105520,97,North,Widowed,4,Employed,594,10,0
CUST_701,56,Female,111061,94,South,Widowed,3,Student,687,6,0
CUST_702,37,Female,111824,32,East,Single,1,Retired,735,4,0
CUST_703,22,Male,120739,83,South,Divorced,3,Retired,375,2,1
CUST_704,69,Male,128825,21,South,Married,4,Unemployed,593,12,0
CUST_705,41,Male,28107,64,South,Divorced,3,Student,561,0,0
CUST_706,43,Female,42955,37,East,Widowed,2,Student,494,7,0
CUST_707,34,Male,143892,42,South,Married,4,Retired,389,16,0
CUST_708,69,Male,75534,30,East,Single,2,Retired,471,18,1
CUST_709,31,Female,21097,31,North,Widowed,3,Employed,791,7,0
CUST_710,19,Female,78147,14,South,Married,2,Retired,513,12,0
CUST_711,48,Male,35566,93,East,Divorced,2,Unemployed,437,3,1
CUST_712,69,Female,106886,56,East,Widowed,2,Retired,313,13,0
CUST_713,67,Female,34570,10,West,Divorced,1,Student,407,2,0
CUST_714,60,Female,82579,50,North,Married,4,Student,427,9,0
CUST_715,45,Female,62423,87,North,Single,2,Student,570,4,0
CUST_716,58,Female,46267,48,West,Married,2,Unemployed,524,10,0
CUST_717,32,Female,103453,36,North,Married,0,Retired,678,6,1
CUST_718,30,Male,32368,38,East,Single,1,Retired,693,15,0
CUST_719,38,Male,60651,31,North,Married,4,Employed,426,8,0
CUST_720,69,Male,147767,80,North,Divorced,1,Employed,613,19,1
CUST_721,64,Male,60665,14,East,Single,1,Retired,309,5,1
CUST_722,26,Female,143814,59,South,Widowed,4,Retired,713,17,0
CUST_723,22,Female,72041,80,East,Single,2,Unemployed,751,15,0
CUST_724,30,Male,101194,82,South,Single,1,Retired,672,7,0
CUST_725,27,Female,102313,52,East,Widowed,4,Student,673,5,1
CUST_726,51,Male,133486,82,West,Widowed,2,Retired,619,10,0
CUST_727,26,Female,97646,34,East,Widowed,4,Retired,503,3,0
CUST_728,47,Male,83942,41,North,Divorced,1,Employed,339,17,0
CUST_729,47,Male,124304,38,South,Single,4,Employed,406,14,1
CUST_730,33,Female,48711,12,South,Divorced,4,Unemployed,378,19,0
CUST_731,32,Male,107493,73,East,Widowed,4,Student,673,1,1
CUST_732,32,Male,94477,57,East,Married,0,Unemployed,301,1,0
CUST_733,21,Female,46785,38,East,Married,2,Unemployed,836,9,0
CUST_734,24,Male,63162,34,South,Divorced,1,Student,587,3,0
CUST_735,31,Male,31656,52,North,Divorced,0,Retired,642,7,0
CUST_736,32,Female,27719,6,East,Widowed,1,Employed,403,17,1
CUST_737,53,Female,131611,76,West,Divorced,1,Retired,609,18,0
CUST_738,41,Female,31916,72,North,Divorced,2,Employed,795,15,1
CUST_739,42,Male,92528,86,North,Widowed,4,Unemployed,634,17,0
CUST_740,36,Female,93305,64,South,Divorced,2,Student,455,2,0
CUST_741,42,Female,128584,56,West,Widowed,4,Employed,765,8,0
CUST_742,57,Male,75431,72,South,Widowed,1,Unemployed,414,13,0
CUST_743,52,Female,68635,37,East,Married,2,Student,804,15,0
CUST_744,26,Male,52781,20,North,Widowed,3,Retired,388,8,0
CUST_745,34,Female,102371,24,South,Married,0,Unemployed,469,15,0
CUST_746,68,Male,71635,62,West,Divorced,3,Retired,568,4,0
CUST_747,38,Female,98145,28,North,Widowed,2,Student,611,4,0
